OFTIC,TICKER,CUSIP,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20180630,EPS,QTR,20180810,-0.34
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20200930,EPS,QTR,20201105,-0.19
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20171231,EPS,QTR,20180305,-0.29
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20210630,EPS,QTR,20210811,-0.14
ADMA,ADMA,00089910,ADMA BIOLOGICS,20220630,EPS,QTR,20220810,-0.07
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20190630,EPS,QTR,20190808,-0.25
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20210331,EPS,QTR,20210512,-0.16
ADMA,ADMA,00089910,ADMA BIOLOGICS,20220331,EPS,QTR,20220511,-0.1
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20200331,EPS,QTR,20200506,-0.24
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20181231,EPS,QTR,20190313,-0.39
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20201231,EPS,QTR,20210325,-0.2
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20180930,EPS,QTR,20181108,-0.33
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20211231,EPS,QTR,20220324,-0.09
ADMA,ADMA,00089910,ADMA BIOLOGICS I,20200630,EPS,QTR,20200805,-0.23
ADRO,ADRO,00739L10,ADURO BIOTECH,20200930,EPS,QTR,20201105,-0.9
ADRO,ADRO,00739L10,ADURO BIOTECH,20190930,EPS,QTR,20191107,-1
ADRO,ADRO,00739L10,ADURO BIOTECH,20181231,EPS,QTR,20190227,-1.65
ADRO,ADRO,00739L10,ADURO BIOTECH,20200331,EPS,QTR,20200504,-0.45
ADRO,ADRO,00739L10,ADURO BIOTECH,20190630,EPS,QTR,20190801,-1.15
ADRO,ADRO,00739L10,ADURO BIOTECH,20200630,EPS,QTR,20200803,-1.05
ADRO,ADRO,00739L10,ADURO BIOTECH,20191231,EPS,QTR,20200309,-1.2
ADRO,ADRO,00739L10,ADURO BIOTECH,20180630,EPS,QTR,20180801,-1.55
ADRO,ADRO,00739L10,ADURO BIOTECH,20171231,EPS,QTR,20180301,-1.7
ADRO,ADRO,00739L10,ADURO BIOTECH,20190331,EPS,QTR,20190507,-1.45
ADRO,ADRO,00739L10,ADURO BIOTECH,20180331,EPS,QTR,20180502,-1.4
ADRO,ADRO,00739L10,ADURO BIOTECH,20180930,EPS,QTR,20181030,-1.45
ADSW,ADSW,00790X10,ADVANCED DSPSL,20181231,EPS,QTR,20190221,0.13
ADSW,ADSW,00790X10,ADVANCED DSPSL,20180331,EPS,QTR,20180502,0.09
ADSW,ADSW,00790X10,ADVANCED DSPSL,20180630,EPS,QTR,20180801,0.19
ADSW,ADSW,00790X10,ADVANCED DSPSL,20190630,EPS,QTR,20190730,0.1
ADSW,ADSW,00790X10,ADVANCED DSPSL,20190930,EPS,QTR,20191029,0.19
ADSW,ADSW,00790X10,ADVANCED DSPSL,20200331,EPS,QTR,20200507,0.04
ADSW,ADSW,00790X10,ADVANCED DSPSL,20191231,EPS,QTR,20200220,0.08
ADSW,ADSW,00790X10,ADVANCED DSPSL,20200630,EPS,QTR,20200730,0.19
ADSW,ADSW,00790X10,ADVANCED DSPSL,20180930,EPS,QTR,20181031,0.17
ADSW,ADSW,00790X10,ADVANCED DSPSL,20190331,EPS,QTR,20190430,0.02
ADSW,ADSW,00790X10,ADVANCED DSPSL,20171231,EPS,QTR,20180222,0.13
ADTN,ADTN,00738A10,ADTRAN INC.,20200930,EPS,QTR,20201102,0.16
ADTN,ADTN,00738A10,ADTRAN INC.,20181231,EPS,QTR,20190123,-0.12
ADTN,ADTN,00738A10,ADTRAN INC.,20190630,EPS,QTR,20190717,0.14
ADTN,ADTN,00738A10,ADTRAN,20220630,EPS,QTR,20220803,0.19
ADTN,ADTN,00738A10,ADTRAN INC.,20200630,EPS,QTR,20200805,0.04
ADTN,ADTN,00738A10,ADTRAN INC.,20180630,EPS,QTR,20180717,-0.1
ADTN,ADTN,00738A10,ADTRAN,20211231,EPS,QTR,20220202,0.1
ADTN,ADTN,00738A10,ADTRAN,20210630,EPS,QTR,20210804,0.16
ADTN,ADTN,00738A10,ADTRAN INC.,20200331,EPS,QTR,20200506,-0.05
ADTN,ADTN,00738A10,ADTRAN INC.,20180930,EPS,QTR,20181016,0.21
ADTN,ADTN,00738A10,ADTRAN INC.,20190930,EPS,QTR,20191030,-0.06
ADTN,ADTN,00738A10,ADTRAN INC.,20180331,EPS,QTR,20180417,-0.19
ADTN,ADTN,00738A10,ADTRAN INC.,20191231,EPS,QTR,20200205,-0.07
ADTN,ADTN,00738A10,ADTRAN,20220331,EPS,QTR,20220504,0.2
ADTN,ADTN,00738A10,ADTRAN,20210331,EPS,QTR,20210505,0.13
ADTN,ADTN,00738A10,ADTRAN,20210930,EPS,QTR,20211101,-0.02
ADTN,ADTN,00738A10,ADTRAN INC.,20201231,EPS,QTR,20210203,0.11
ADTN,ADTN,00738A10,ADTRAN INC.,20171231,EPS,QTR,20180116,0.01
ADTN,ADTN,00738A10,ADTRAN INC.,20190331,EPS,QTR,20190417,0.1
ADUS,ADUS,00673910,ADDUS HOMECARE C,20200630,EPS,QTR,20200810,0.73
ADUS,ADUS,00673910,ADDUS HOMECARE,20210630,EPS,QTR,20210802,0.9
ADUS,ADUS,00673910,ADDUS HOMECARE C,20200331,EPS,QTR,20200504,0.77
ADUS,ADUS,00673910,ADDUS HOMECARE C,20201231,EPS,QTR,20210225,0.82
ADUS,ADUS,00673910,ADDUS HOMECARE C,20181231,EPS,QTR,20190304,0.55
ADUS,ADUS,00673910,ADDUS HOMECARE C,20190331,EPS,QTR,20190506,0.52
ADUS,ADUS,00673910,ADDUS HOMECARE,20210930,EPS,QTR,20211101,0.91
ADUS,ADUS,00673910,ADDUS HOMECARE C,20180930,EPS,QTR,20181105,0.48
ADUS,ADUS,00673910,ADDUS HOMECARE C,20180630,EPS,QTR,20180806,0.5
ADUS,ADUS,00673910,ADDUS HOMECARE C,20190930,EPS,QTR,20191104,0.62
ADUS,ADUS,00673910,ADDUS HOMECARE C,20180331,EPS,QTR,20180507,0.42
ADUS,ADUS,00673910,ADDUS HOMECARE,20220331,EPS,QTR,20220502,0.77
ADUS,ADUS,00673910,ADDUS HOMECARE C,20200930,EPS,QTR,20201102,0.76
ADUS,ADUS,00673910,ADDUS HOMECARE C,20171231,EPS,QTR,20180305,0.46
ADUS,ADUS,00673910,ADDUS HOMECARE C,20190630,EPS,QTR,20190805,0.56
ADUS,ADUS,00673910,ADDUS HOMECARE C,20191231,EPS,QTR,20200317,0.73
ADUS,ADUS,00673910,ADDUS HOMECARE,20220630,EPS,QTR,20220801,0.91
ADUS,ADUS,00673910,ADDUS HOMECARE,20211231,EPS,QTR,20220224,0.97
ADUS,ADUS,00673910,ADDUS HOMECARE,20210331,EPS,QTR,20210503,0.74
ADXS,ADXS,00762420,ADVAXIS INC,20181031,EPS,QTR,20190110,-348
ADXS,ADXS,00762430,ADVAXIS INC,20190731,EPS,QTR,20190909,-80
ADXS,ADXS,00762430,ADVAXIS INC,20210131,EPS,QTR,20210316,
ADXS,ADXS,00762430,ADVAXIS,20220430,EPS,QTR,20220608,
ADXS,ADXS,00762430,ADVAXIS INC,20200731,EPS,QTR,20200910,-7.2
ADXS,ADXS,00762420,ADVAXIS INC,20190131,EPS,QTR,20190312,216
ADXS,ADXS,00762420,ADVAXIS INC,20180430,EPS,QTR,20180607,-324
ADXS,ADXS,00762430,ADVAXIS,20210731,EPS,QTR,20210910,-1.6
ADXS,ADXS,00762430,ADVAXIS INC,20191031,EPS,QTR,20191220,-12
ADXS,ADXS,00762430,ADVAXIS,20210430,EPS,QTR,20210614,-3.2
ADXS,ADXS,00762430,ADVAXIS INC,20201031,EPS,QTR,20210122,-7.3696
ADXS,ADXS,00762420,ADVAXIS INC,20180731,EPS,QTR,20180910,-324
ADXS,ADXS,00762420,ADVAXIS INC,20180131,EPS,QTR,20180312,-588
ADXS,ADXS,00762430,ADVAXIS,20211031,EPS,QTR,20220214,-3.2
ADXS,ADXS,00762430,ADVAXIS,20220131,EPS,QTR,20220317,
ADXS,ADXS,00762430,ADVAXIS INC,20190430,EPS,QTR,20190610,-105.6
ADXS,ADXS,00762440,ADVAXIS,20220731,EPS,QTR,20220913,
ADXS,ADXS,00762430,ADVAXIS INC,20200131,EPS,QTR,20200313,-12
ADXS,ADXS,00762430,ADVAXIS INC,20200430,EPS,QTR,20200611,-8
AEIS,AEIS,00797310,ADVNCD ENERGY,20220630,EPS,QTR,20220803,1.44
AEIS,AEIS,00797310,ADVNCD ENERGY,20180630,EPS,QTR,20180730,1.25
AEIS,AEIS,00797310,ADVNCD ENERGY,20180331,EPS,QTR,20180430,1.34
AEIS,AEIS,00797310,ADVNCD ENERGY,20191231,EPS,QTR,20200218,0.87
AEIS,AEIS,00797310,ADVNCD ENERGY,20190630,EPS,QTR,20190805,0.45
AEIS,AEIS,00797310,ADVNCD ENERGY,20200331,EPS,QTR,20200506,0.91
AEIS,AEIS,00797310,ADVNCD ENERGY,20190331,EPS,QTR,20190506,0.58
AEIS,AEIS,00797310,ADVNCD ENERGY,20181231,EPS,QTR,20190204,0.73
AEIS,AEIS,00797310,ADVNCD ENERGY,20210930,EPS,QTR,20211108,0.89
AEIS,AEIS,00797310,ADVNCD ENERGY,20220331,EPS,QTR,20220504,1.24
AEIS,AEIS,00797310,ADVNCD ENERGY,20171231,EPS,QTR,20180130,1.31
AEIS,AEIS,00797310,ADVNCD ENERGY,20180930,EPS,QTR,20181029,1.05
AEIS,AEIS,00797310,ADVNCD ENERGY,20201231,EPS,QTR,20210210,1.49
AEIS,AEIS,00797310,ADVNCD ENERGY,20200630,EPS,QTR,20200805,1.18
AEIS,AEIS,00797310,ADVNCD ENERGY,20211231,EPS,QTR,20220209,1.36
AEIS,AEIS,00797310,ADVNCD ENERGY,20190930,EPS,QTR,20191112,0.54
AEIS,AEIS,00797310,ADVNCD ENERGY,20210630,EPS,QTR,20210804,1.25
AEIS,AEIS,00797310,ADVNCD ENERGY,20210331,EPS,QTR,20210505,1.29
AEIS,AEIS,00797310,ADVNCD ENERGY,20200930,EPS,QTR,20201105,1.66
AEL,AEI,02567620,AMERN EQUITY,20220630,EPS,QTR,20220808,0.98
AEL,AEI,02567620,AMERN EQUITY,20210930,EPS,QTR,20211108,0.85
AEL,AEI,02567620,AMRCN EQTY INVT,20180331,EPS,QTR,20180502,0.85
AEL,AEI,02567620,AMRCN EQTY INVT,20171231,EPS,QTR,20180207,0.82
AEL,AEI,02567620,AMERN EQUITY,20210630,EPS,QTR,20210805,0.98
AEL,AEI,02567620,AMRCN EQTY INVT,20180930,EPS,QTR,20181105,1.87
AEL,AEI,02567620,AMRCN EQTY INVT,20190630,EPS,QTR,20190805,1.09
AEL,AEI,02567620,AMRCN EQTY INVT,20200331,EPS,QTR,20200506,1.67
AEL,AEI,02567620,AMERN EQUITY,20210331,EPS,QTR,20210505,0.43
AEL,AEI,02567620,AMRCN EQTY INVT,20200930,EPS,QTR,20201029,-2.72
AEL,AEI,02567620,AMERN EQUITY,20211231,EPS,QTR,20220217,0.81
AEL,AEI,02567620,AMRCN EQTY INVT,20190331,EPS,QTR,20190501,0.97
AEL,AEI,02567620,AMRCN EQTY INVT,20180630,EPS,QTR,20180806,0.95
AEL,AEI,02567620,AMRCN EQTY INVT,20190930,EPS,QTR,20191106,2.54
AEL,AEI,02567620,AMRCN EQTY INVT,20181231,EPS,QTR,20190206,0.99
AEL,AEI,02567620,AMERN EQUITY,20220331,EPS,QTR,20220504,0.92
AEL,AEI,02567620,AMRCN EQTY INVT,20201231,EPS,QTR,20210217,0.77
AEL,AEI,02567620,AMRCN EQTY INVT,20191231,EPS,QTR,20200212,1.37
AEL,AEI,02567620,AMRCN EQTY INVT,20200630,EPS,QTR,20200805,1.01
AEP,AEP,02553710,AEP INC,20210630,EPS,QTR,20210722,1.18
AEP,AEP,02553710,AEP INC,20200331,EPS,QTR,20200506,1.02
AEP,AEP,02553710,AEP INC,20220331,EPS,QTR,20220428,1.22
AEP,AEP,02553710,AEP INC,20211231,EPS,QTR,20220224,0.98
AEP,AEP,02553710,AEP INC,20180331,EPS,QTR,20180426,0.96
AEP,AEP,02553710,AEP INC,20201231,EPS,QTR,20210225,0.87
AEP,AEP,02553710,AEP INC,20210331,EPS,QTR,20210422,1.15
AEP,AEP,02553710,AEP INC,20210930,EPS,QTR,20211028,1.43
AEP,AEP,02553710,AEP INC,20190630,EPS,QTR,20190725,1
AEP,AEP,02553710,AEP INC,20190930,EPS,QTR,20191024,1.46
AEP,AEP,02553710,AEP INC,20181231,EPS,QTR,20190124,0.72
AEP,AEP,02553710,AEP INC,20191231,EPS,QTR,20200220,0.6
AEP,AEP,02553710,AEP INC,20180630,EPS,QTR,20180725,1.01
AEP,AEP,02553710,AEP INC,20220630,EPS,QTR,20220727,1.2
AEP,AEP,02553710,AEP INC,20180930,EPS,QTR,20181025,1.26
AEP,AEP,02553710,AEP INC,20200630,EPS,QTR,20200806,1.08
AEP,AEP,02553710,AEP INC,20200930,EPS,QTR,20201022,1.47
AEP,AEP,02553710,AEP INC,20190331,EPS,QTR,20190425,1.19
AEP,AEP,02553710,AEP INC,20171231,EPS,QTR,20180125,0.85
AERI,AERI,00771V10,AERIE PHARMA,20211231,EPS,QTR,20220224,1.09
AERI,AERI,00771V10,AERIE PHARMACEUT,20200930,EPS,QTR,20201105,-0.65
AERI,AERI,00771V10,AERIE PHARMACEUT,20171231,EPS,QTR,20180228,-1.38
AERI,AERI,00771V10,AERIE PHARMA,20210930,EPS,QTR,20211104,-0.72
AERI,AERI,00771V10,AERIE PHARMACEUT,20180331,EPS,QTR,20180508,-0.83
AERI,AERI,00771V10,AERIE PHARMACEUT,20190331,EPS,QTR,20190507,-0.78
AERI,AERI,00771V10,AERIE PHARMACEUT,20200331,EPS,QTR,20200506,-0.83
AERI,AERI,00771V10,AERIE PHARMACEUT,20191231,EPS,QTR,20200220,-0.96
AERI,AERI,00771V10,AERIE PHARMACEUT,20200630,EPS,QTR,20200806,-0.83
AERI,AERI,00771V10,AERIE PHARMACEUT,20190930,EPS,QTR,20191106,-0.86
AERI,AERI,00771V10,AERIE PHARMACEUT,20180630,EPS,QTR,20180808,-1.14
AERI,AERI,00771V10,AERIE PHARMACEUT,20201231,EPS,QTR,20210225,-0.79
AERI,AERI,00771V10,AERIE PHARMA,20210331,EPS,QTR,20210505,-0.72
AERI,AERI,00771V10,AERIE PHARMACEUT,20181231,EPS,QTR,20190225,-0.92
AERI,AERI,00771V10,AERIE PHARMA,20220630,EPS,QTR,20220804,-0.32
AERI,AERI,00771V10,AERIE PHARMACEUT,20190630,EPS,QTR,20190807,-0.8
AERI,AERI,00771V10,AERIE PHARMACEUT,20180930,EPS,QTR,20181106,-1.73
AERI,AERI,00771V10,AERIE PHARMA,20210630,EPS,QTR,20210804,-0.67
AERI,AERI,00771V10,AERIE PHARMA,20220331,EPS,QTR,20220505,-0.66
AET,AET,00817Y10,AETNA,20180630,EPS,QTR,20180802,3.43
AET,AET,00817Y10,AETNA,20180930,EPS,QTR,20181030,2.96
AET,AET,00817Y10,AETNA,20171231,EPS,QTR,20180130,1.25
AET,AET,00817Y10,AETNA,20180331,EPS,QTR,20180501,3.19
AFL,AFL,00105510,AFLAC,20180930,EPS,QTR,20181024,1.03
AFL,AFL,00105510,AFLAC,20210930,EPS,QTR,20211027,1.53
AFL,AFL,00105510,AFLAC,20180331,EPS,QTR,20180425,1.02
AFL,AFL,00105510,AFLAC,20211231,EPS,QTR,20220202,1.28
AFL,AFL,00105510,AFLAC,20181231,EPS,QTR,20190131,1.02
AFL,AFL,00105510,AFLAC,20200331,EPS,QTR,20200429,1.21
AFL,AFL,00105510,AFLAC,20210331,EPS,QTR,20210428,1.53
AFL,AFL,00105510,AFLAC,20191231,EPS,QTR,20200204,1.03
AFL,AFL,00105510,AFLAC,20210630,EPS,QTR,20210728,1.59
AFL,AFL,00105510,AFLAC,20200930,EPS,QTR,20201027,1.39
AFL,AFL,00105510,AFLAC,20220630,EPS,QTR,20220801,1.46
AFL,AFL,00105510,AFLAC,20200630,EPS,QTR,20200728,1.28
AFL,AFL,00105510,AFLAC,20201231,EPS,QTR,20210203,1.07
AFL,AFL,00105510,AFLAC,20180630,EPS,QTR,20180726,1.06
AFL,AFL,00105510,AFLAC,20171231,EPS,QTR,20180131,0.815
AFL,AFL,00105510,AFLAC,20190331,EPS,QTR,20190425,1.12
AFL,AFL,00105510,AFLAC,20190630,EPS,QTR,20190725,1.13
AFL,AFL,00105510,AFLAC,20190930,EPS,QTR,20191024,1.16
AFL,AFL,00105510,AFLAC,20220331,EPS,QTR,20220427,1.42
AFSI,AFSI,03235930,AMTRUST FINCL,20180930,EPS,QTR,20181109,-0.58
AFSI,AFSI,03235930,AMTRUST FIN SERV,20171231,EPS,QTR,20180316,
AFSI,AFSI,03235930,AMTRUST FIN SERV,20180331,EPS,QTR,20180510,0.36
AFSI,AFSI,03235930,AMTRUST FIN SERV,20180630,EPS,QTR,20180809,-0.55
AGCO,AGCO,00108410,AGCO,20211231,EPS,QTR,20220208,3.08
AGCO,AGCO,00108410,AGCO CORP,20190930,EPS,QTR,20191029,0.82
AGCO,AGCO,00108410,AGCO CORP,20180930,EPS,QTR,20181030,0.91
AGCO,AGCO,00108410,AGCO CORP,20180630,EPS,QTR,20180731,1.32
AGCO,AGCO,00108410,AGCO,20210630,EPS,QTR,20210729,2.88
AGCO,AGCO,00108410,AGCO CORP,20191231,EPS,QTR,20200206,0.94
AGCO,AGCO,00108410,AGCO CORP,20190630,EPS,QTR,20190730,1.82
AGCO,AGCO,00108410,AGCO,20210331,EPS,QTR,20210429,2
AGCO,AGCO,00108410,AGCO CORP,20201231,EPS,QTR,20210204,1.54
AGCO,AGCO,00108410,AGCO,20220331,EPS,QTR,20220503,2.39
AGCO,AGCO,00108410,AGCO CORP,20200630,EPS,QTR,20200730,1.11
AGCO,AGCO,00108410,AGCO,20210930,EPS,QTR,20211028,2.41
AGCO,AGCO,00108410,AGCO CORP,20180331,EPS,QTR,20180501,0.35
AGCO,AGCO,00108410,AGCO CORP,20200930,EPS,QTR,20201103,2.09
AGCO,AGCO,00108410,AGCO CORP,20200331,EPS,QTR,20200505,0.86
AGCO,AGCO,00108410,AGCO CORP,20190331,EPS,QTR,20190502,0.86
AGCO,AGCO,00108410,AGCO CORP,20181231,EPS,QTR,20190205,1.31
AGCO,AGCO,00108410,AGCO,20220630,EPS,QTR,20220728,2.37
AGCO,AGCO,00108410,AGCO CORP,20171231,EPS,QTR,20180206,1.1
AGEN,AGEN,00847G70,AGENUS INC,20180331,EPS,QTR,20180507,-0.42
AGEN,AGEN,00847G70,AGENUS INC,20171231,EPS,QTR,20180315,-0.35
AGEN,AGEN,00847G70,AGENUS INC,20181231,EPS,QTR,20190314,-0.4
AGEN,AGEN,00847G70,AGENUS INC,20200930,EPS,QTR,20201029,-0.28
AGEN,AGEN,00847G70,AGENUS INC,20180930,EPS,QTR,20181106,-0.29
AGEN,AGEN,00847G70,AGENUS INC,20180630,EPS,QTR,20180809,-0.24
AGEN,AGEN,00847G70,AGENUS INC,20191231,EPS,QTR,20200312,-0.22
AGEN,AGEN,00847G70,AGENUS INC,20190630,EPS,QTR,20190808,-0.38
AGEN,AGEN,00847G70,AGENUS,20220630,EPS,QTR,20220809,-0.17
AGEN,AGEN,00847G70,AGENUS INC,20201231,EPS,QTR,20210315,-0.2
AGEN,AGEN,00847G70,AGENUS INC,20200331,EPS,QTR,20200507,-0.31
AGEN,AGEN,00847G70,AGENUS INC,20200630,EPS,QTR,20200806,-0.28
AGEN,AGEN,00847G70,AGENUS,20210630,EPS,QTR,20210809,-0.37
AGEN,AGEN,00847G70,AGENUS INC,20190331,EPS,QTR,20190509,0.12
AGEN,AGEN,00847G70,AGENUS,20211231,EPS,QTR,20220301,-0.26
AGEN,AGEN,00847G70,AGENUS INC,20190930,EPS,QTR,20191104,-0.33
AGEN,AGEN,00847G70,AGENUS,20210930,EPS,QTR,20211109,0.69
AGEN,AGEN,00847G70,AGENUS,20220331,EPS,QTR,20220510,-0.19
AGEN,AGEN,00847G70,AGENUS,20210331,EPS,QTR,20210506,-0.27
AGFS,AGFS,00856G10,AGROFRESH,20181231,EPS,QTR,20190311,0.01
AGFS,AGFS,00856G10,AGROFRESH,20211231,EPS,QTR,20220309,0.05
AGFS,AGFS,00856G10,AGROFRESH,20190331,EPS,QTR,20190507,-0.25
AGFS,AGFS,00856G10,AGROFRESH,20210930,EPS,QTR,20211110,-0.11
AGFS,AGFS,00856G10,AGROFRESH,20180331,EPS,QTR,20180510,-0.26
AGFS,AGFS,00856G10,AGROFRESH,20190930,EPS,QTR,20191107,0.06
AGFS,AGFS,00856G10,AGROFRESH,20220630,EPS,QTR,20220809,-0.47
AGFS,AGFS,00856G10,AGROFRESH,20191231,EPS,QTR,20200312,-0.6
AGFS,AGFS,00856G10,AGROFRESH,20220331,EPS,QTR,20220511,-0.18
AGFS,AGFS,00856G10,AGROFRESH,20180630,EPS,QTR,20180809,-0.44
AGFS,AGFS,00856G10,AGROFRESH,20201231,EPS,QTR,20210310,-0.18
AGFS,AGFS,00856G10,AGROFRESH,20200630,EPS,QTR,20200810,-0.38
AGFS,AGFS,00856G10,AGROFRESH,20171231,EPS,QTR,20180314,0.47
AGFS,AGFS,00856G10,AGROFRESH,20210630,EPS,QTR,20210810,-0.46
AGFS,AGFS,00856G10,AGROFRESH,20200930,EPS,QTR,20201105,-0.52
AGFS,AGFS,00856G10,AGROFRESH,20210331,EPS,QTR,20210513,0.03
AGFS,AGFS,00856G10,AGROFRESH,20180930,EPS,QTR,20181107,0.14
AGFS,AGFS,00856G10,AGROFRESH,20200331,EPS,QTR,20200511,-0.08
AGFS,AGFS,00856G10,AGROFRESH,20190630,EPS,QTR,20190808,-0.45
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20201231,EPS,QTR,20210225,-1.41
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20190630,EPS,QTR,20190801,-1.87
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20200930,EPS,QTR,20201105,-1.43
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20190331,EPS,QTR,20190502,-1.59
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20180630,EPS,QTR,20180802,-1.19
AGIO,AGIO,00847X10,AGIOS,20210331,EPS,QTR,20210429,26.95
AGIO,AGIO,00847X10,AGIOS,20220331,EPS,QTR,20220505,-1.74
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20181231,EPS,QTR,20190214,-1.58
AGIO,AGIO,00847X10,AGIOS,20210630,EPS,QTR,20210729,-1.44
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20180930,EPS,QTR,20181101,-1.63
AGIO,AGIO,00847X10,AGIOS,20220630,EPS,QTR,20220804,-1.68
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20180331,EPS,QTR,20180504,-1.63
AGIO,AGIO,00847X10,AGIOS,20210930,EPS,QTR,20211103,-1.56
AGIO,AGIO,00847X10,AGIOS,20211231,EPS,QTR,20220224,-1.74
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20200630,EPS,QTR,20200730,-1.31
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20171231,EPS,QTR,20180214,-1.81
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20191231,EPS,QTR,20200213,-1.6
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20200331,EPS,QTR,20200430,-0.59
AGIO,AGIO,00847X10,AGIOS PHARMACEUT,20190930,EPS,QTR,20191031,-1.81
AGLE,AGLE,00773J10,AEGLEA BIO,20211231,EPS,QTR,20220308,-0.31
AGLE,AGLE,00773J10,AEGLEA BIO,20180930,EPS,QTR,20181108,-0.54
AGLE,AGLE,00773J10,AEGLEA BIO,20210930,EPS,QTR,20211104,-0.31
AGLE,AGLE,00773J10,AEGLEA BIO,20190331,EPS,QTR,20190507,-0.59
AGLE,AGLE,00773J10,AEGLEA BIO,20180331,EPS,QTR,20180508,-0.49
AGLE,AGLE,00773J10,AEGLEA BIO,20191231,EPS,QTR,20200224,-0.65
AGLE,AGLE,00773J10,AEGLEA BIO,20190630,EPS,QTR,20190806,-0.55
AGLE,AGLE,00773J10,AEGLEA BIO,20210630,EPS,QTR,20210805,-0.1
AGLE,AGLE,00773J10,AEGLEA BIO,20181231,EPS,QTR,20190307,-0.62
AGLE,AGLE,00773J10,AEGLEA BIO,20220331,EPS,QTR,20220505,-0.37
AGLE,AGLE,00773J10,AEGLEA BIO,20190930,EPS,QTR,20191106,-0.66
AGLE,AGLE,00773J10,AEGLEA BIO,20220630,EPS,QTR,20220804,-0.27
AGLE,AGLE,00773J10,AEGLEA BIO,20171231,EPS,QTR,20180313,-0.38
AGLE,AGLE,00773J10,AEGLEA BIO,20200930,EPS,QTR,20201105,-0.29
AGLE,AGLE,00773J10,AEGLEA BIO,20180630,EPS,QTR,20180809,-0.46
AGLE,AGLE,00773J10,AEGLEA BIO,20210331,EPS,QTR,20210510,-0.28
AGLE,AGLE,00773J10,AEGLEA BIO,20200630,EPS,QTR,20200810,-0.4
AGLE,AGLE,00773J10,AEGLEA BIO,20201231,EPS,QTR,20210318,-0.35
AGLE,AGLE,00773J10,AEGLEA BIO,20200331,EPS,QTR,20200507,-0.57
AGTC,AGTC,03820J10,AGTC,20181231,EPS,QTR,20190207,-0.23
AGTC,AGTC,03820J10,AGTC,20180930,EPS,QTR,20181108,0.07
AGTC,AGTC,03820J10,AGTC,20190630,EPS,QTR,20190926,-0.58
AGTC,AGTC,03820J10,AGTC,20200331,EPS,QTR,20200513,-0.5
AGTC,AGTC,03820J10,AGTC,20210331,EPS,QTR,20210517,-0.4
AGTC,AGTC,03820J10,AGTC,20211231,EPS,QTR,20220214,-0.45
AGTC,AGTC,03820J10,AGTC,20180630,EPS,QTR,20180910,-0.37
AGTC,AGTC,03820J10,AGTC,20191231,EPS,QTR,20200205,-0.47
AGTC,AGTC,03820J10,AGTC,20200630,EPS,QTR,20200909,-0.56
AGTC,AGTC,03820J10,AGTC,20180331,EPS,QTR,20180508,-0.45
AGTC,AGTC,03820J10,AGTC,20220331,EPS,QTR,20220516,-0.33
AGTC,AGTC,03820J10,AGTC,20200930,EPS,QTR,20201116,-0.6
AGTC,AGTC,03820J10,AGTC,20171231,EPS,QTR,20180209,-0.33
AGTC,AGTC,03820J10,AGTC,20210630,EPS,QTR,20210923,-0.28
AGTC,AGTC,03820J10,AGTC,20201231,EPS,QTR,20210211,-0.6
AGTC,AGTC,03820J10,AGTC,20210930,EPS,QTR,20211109,-0.4
AGTC,AGTC,03820J10,AGTC,20190331,EPS,QTR,20190507,0.63
AGTC,AGTC,03820J10,AGTC,20190930,EPS,QTR,20191112,-0.64
AHC,AHCW,00128210,AH BELO CORP,20171231,EPS,QTR,20180302,
AHH,AHHU,04208T10,ARMADA HOFFLER,20220630,EPS,QTR,20220804,0.31
AHH,AHHU,04208T10,ARMADA HOFFLER,20200930,EPS,QTR,20201105,0.11
AHH,AHHU,04208T10,ARMADA HOFFLER,20210331,EPS,QTR,20210504,0.08
AHH,AHHU,04208T10,ARMADA HOFFLER,20210630,EPS,QTR,20210803,0.07
AHH,AHHU,04208T10,ARMADA HOFFLER,20200630,EPS,QTR,20200804,0.14
AHH,AHHU,04208T10,ARMADA HOFFLER,20180630,EPS,QTR,20180731,0.09
