TICKER,PERMNO,ANNDATS,RET,PRC,VOL,RET_1,PRC_1
GSIT,91901.0,20191024.0,-0.032765,7.38,44244.0,0.043360,7.7
GSIT,91901.0,20190502.0,-0.018496,7.96,68343.0,0.021357,8.13
GSIT,91901.0,20190131.0,0.007843,7.71,50731.0,-0.006485,7.66
GSIT,91901.0,20181025.0,0.016529,6.15,15365.0,-0.024390,6.0
GSIT,91901.0,20180726.0,0.005618,7.16,29673.0,-0.012570,7.07
GSIT,91901.0,20180503.0,-0.028494,7.16,30908.0,0.055866,7.56
GSIT,91901.0,20180125.0,-0.004603,8.65,76296.0,-0.061272,8.12
GSKY,17795.0,20210310.0,,,,,
GSKY,17795.0,20220311.0,,,,,
GSKY,17795.0,20211104.0,,,,,
GSKY,17795.0,20210728.0,,,,,
GSKY,17795.0,20210504.0,,,,,
GSKY,17795.0,20201109.0,0.028436,4.34,1185258.0,-0.142857,3.72
GSKY,17795.0,20200810.0,0.020968,6.33,2153408.0,-0.229068,4.88
GSKY,17795.0,20200511.0,0.016018,4.44,598220.0,-0.184685,3.62
GSKY,17795.0,20200302.0,-0.013784,7.87,545354.0,-0.214740,6.18
GSKY,17795.0,20191105.0,-0.071429,7.15,2920301.0,0.011189,7.23
GSKY,17795.0,20190806.0,-0.343931,6.81,15850224.0,0.014684,6.91
GSKY,17795.0,20190507.0,-0.047715,14.17,2257939.0,-0.027523,13.78
GSKY,17795.0,20190305.0,0.067722,12.14,4112663.0,0.084843,13.17
GSKY,17795.0,20181106.0,-0.366985,9.28,32688779.0,-0.012931,9.16
GSL,91453.0,20211110.0,,,,,
GSL,91453.0,20201109.0,0.102857,7.72,93872.0,0.139896,8.8
GSL,91453.0,20191106.0,-0.008152,7.3,54858.0,-0.010959,7.22
GSL,91453.0,20220804.0,,,,,
GSL,91453.0,20220509.0,,,,,
GSL,91453.0,20220302.0,,,,,
GSL,91453.0,20210805.0,,,,,
GSL,91453.0,20210510.0,,,,,
GSL,91453.0,20210304.0,,,,,
GSL,91453.0,20200806.0,0.023758,4.74,57640.0,0.006329,4.77
GSL,91453.0,20200512.0,0.063830,4.5,156769.0,-0.091111,4.09
GSL,91453.0,20200305.0,-0.095819,5.19,97122.0,-0.001927,5.18
GSL,91453.0,20190801.0,-0.035309,7.65,15506.0,-0.026144,7.45
GSL,91453.0,20190507.0,-0.003378,5.9,19275.0,0.038983,6.13
GSL,91453.0,20190305.0,-0.005491,0.7969,136461.0,0.051700,0.8381
GSL,91453.0,20181029.0,-0.022988,0.85,350487.0,0.111765,0.945
GSL,91453.0,20180730.0,0.032787,1.26,129857.0,-0.007937,1.25
GSL,91453.0,20180430.0,0.025210,1.22,134353.0,0.000000,1.22
GSL,91453.0,20180306.0,0.037037,1.12,166057.0,-0.008929,1.11
GSL,91453.0,20211110.0,,,,,
GSL,91453.0,20201109.0,0.102857,7.72,93872.0,0.139896,8.8
GSL,91453.0,20191106.0,-0.008152,7.3,54858.0,-0.010959,7.22
GSL,91453.0,20220804.0,,,,,
GSL,91453.0,20220509.0,,,,,
GSL,91453.0,20220302.0,,,,,
GSL,91453.0,20210805.0,,,,,
GSL,91453.0,20210510.0,,,,,
GSL,91453.0,20210304.0,,,,,
GSL,91453.0,20200806.0,0.023758,4.74,57640.0,0.006329,4.77
GSL,91453.0,20200512.0,0.063830,4.5,156769.0,-0.091111,4.09
GSL,91453.0,20200305.0,-0.095819,5.19,97122.0,-0.001927,5.18
GSL,91453.0,20190801.0,-0.035309,7.65,15506.0,-0.026144,7.45
GSL,91453.0,20190507.0,-0.003378,5.9,19275.0,0.038983,6.13
GSL,91453.0,20190305.0,-0.005491,0.7969,136461.0,0.051700,0.8381
GSL,91453.0,20181029.0,-0.022988,0.85,350487.0,0.111765,0.945
GSL,91453.0,20180730.0,0.032787,1.26,129857.0,-0.007937,1.25
GSL,91453.0,20180430.0,0.025210,1.22,134353.0,0.000000,1.22
GSL,91453.0,20180306.0,0.037037,1.12,166057.0,-0.008929,1.11
GSM,92983.0,20190903.0,,,,,
GSM,92983.0,20200831.0,,,,,
GSM,92983.0,20210823.0,,,,,
GSM,92983.0,20220815.0,,,,,
GSM,92983.0,20220510.0,,,,,
GSM,92983.0,20220302.0,,,,,
GSM,92983.0,20211116.0,,,,,
GSM,92983.0,20210517.0,,,,,
GSM,92983.0,20210301.0,,,,,
GSM,92983.0,20201124.0,,,,,
GSM,92983.0,20200608.0,,,,,
GSM,92983.0,20200302.0,,,,,
GSM,92983.0,20191202.0,,,,,
GSM,92983.0,20190603.0,,,,,
GSM,92983.0,20190225.0,,,,,
GSM,92983.0,20181126.0,,,,,
GSM,92983.0,20180821.0,,,,,
GSM,92983.0,20180521.0,,,,,
GSM,92983.0,20180226.0,,,,,
GSM,15862.0,20190903.0,-0.045801,1.25,506609.0,-0.040000,1.2
GSM,15862.0,20200831.0,-0.034095,0.4901,1319700.0,0.007754,0.4939
GSM,15862.0,20210823.0,,,,,
GSM,15862.0,20220815.0,,,,,
GSM,15862.0,20220510.0,,,,,
GSM,15862.0,20220302.0,,,,,
GSM,15862.0,20211116.0,,,,,
GSM,15862.0,20210517.0,,,,,
GSM,15862.0,20210301.0,,,,,
GSM,15862.0,20201124.0,-0.179856,1.14,6116010.0,0.114035,1.27
GSM,15862.0,20200608.0,-0.029883,0.8051,894506.0,-0.031176,0.78
GSM,15862.0,20200302.0,0.045868,0.8391,254199.0,-0.118103,0.74
GSM,15862.0,20191202.0,0.111633,0.71,613673.0,-0.023662,0.6932
GSM,15862.0,20190603.0,0.020270,1.51,603347.0,0.019868,1.54
GSM,15862.0,20190225.0,0.037915,2.19,1591908.0,0.264840,2.77
GSM,15862.0,20181126.0,0.010593,4.77,1765697.0,-0.622642,1.8
GSM,15862.0,20180821.0,0.009963,8.11,1644232.0,-0.038224,7.8
GSM,15862.0,20180521.0,0.033698,11.35,979659.0,0.042291,11.83
GSM,15862.0,20180226.0,0.020929,15.61,804445.0,0.024984,16.0
GT,16432.0,20191025.0,0.093791,16.56,7187041.0,0.013285,16.78
GT,16432.0,20211105.0,,,,,
GT,16432.0,20201030.0,-0.166163,8.28,10993114.0,0.041667,8.625
GT,16432.0,20220805.0,,,,,
GT,16432.0,20220506.0,,,,,
GT,16432.0,20220211.0,,,,,
GT,16432.0,20210806.0,,,,,
GT,16432.0,20210430.0,,,,,
GT,16432.0,20210209.0,,,,,
GT,16432.0,20200731.0,-0.072091,9.01,6134554.0,-0.023307,8.8
GT,16432.0,20200430.0,-0.110422,7.17,14346078.0,-0.075314,6.63
GT,16432.0,20200211.0,-0.123578,11.56,22980788.0,0.025087,11.85
GT,16432.0,20190726.0,-0.052843,14.16,13034278.0,-0.023305,13.83
GT,16432.0,20190426.0,-0.016863,19.24,4435276.0,-0.002599,19.19
GT,16432.0,20190208.0,-0.090511,18.69,14048063.0,-0.002140,18.65
GT,16432.0,20181026.0,-0.011181,20.34,7472156.0,0.034415,21.04
GT,16432.0,20180727.0,0.094563,23.15,12121129.0,0.041901,24.12
GT,16432.0,20180425.0,-0.050614,25.51,7596489.0,-0.004312,25.4
GT,16432.0,20180208.0,-0.081267,30.75,6941709.0,-0.024715,29.99
GTHX,16705.0,20200506.0,-0.025175,13.94,352346.0,0.030847,14.37
GTHX,16705.0,20190509.0,-0.010521,20.69,407114.0,0.209280,25.02
GTHX,16705.0,20220803.0,,,,,
GTHX,16705.0,20220223.0,,,,,
GTHX,16705.0,20211103.0,,,,,
GTHX,16705.0,20210804.0,,,,,
GTHX,16705.0,20210224.0,,,,,
GTHX,16705.0,20201104.0,0.026747,11.9,1403948.0,0.015126,12.08
GTHX,16705.0,20200805.0,0.011696,15.57,750891.0,0.053950,16.41
GTHX,16705.0,20200226.0,0.003448,17.46,276246.0,0.020046,17.81
GTHX,16705.0,20191105.0,0.004939,22.38,192638.0,0.021448,22.86
GTHX,16705.0,20190807.0,-0.049393,23.48,220861.0,0.267462,29.76
GTHX,16705.0,20190228.0,-0.035528,18.46,272720.0,0.058505,19.54
GTHX,16705.0,20181107.0,0.011236,43.2,329925.0,0.048380,45.29
GTHX,16705.0,20180808.0,-0.026455,51.52,229286.0,0.089674,56.14
GTHX,16705.0,20180503.0,-0.007964,39.86,97580.0,0.069242,42.62
GTHX,16705.0,20180221.0,0.004180,19.22,72332.0,0.145161,22.01
GTHX,16705.0,20210505.0,,,,,
GTHX,16705.0,20220504.0,,,,,
GTIM,76360.0,20210810.0,,,,,
GTIM,76360.0,20220811.0,,,,,
GTIM,76360.0,20220505.0,,,,,
GTIM,76360.0,20220203.0,,,,,
GTIM,76360.0,20211216.0,,,,,
GTIM,76360.0,20210506.0,,,,,
GTIM,76360.0,20210204.0,,,,,
GTIM,76360.0,20201215.0,0.026263,1.9499,181484.0,0.082107,2.11
GTIM,76360.0,20200515.0,0.298656,1.1597,204095.0,0.081142,1.2538
GTIM,76360.0,20200211.0,-0.013158,1.5,27224.0,0.086667,1.63
GTIM,76360.0,20191212.0,0.031250,1.65,117466.0,-0.109091,1.47
GTIM,76360.0,20190509.0,-0.027034,2.253,15654.0,0.038615,2.34
GTIM,76360.0,20190207.0,0.007874,2.56,14420.0,-0.011719,2.53
GTIM,76360.0,20181213.0,0.027027,3.8,13687.0,-0.263158,2.8
GTIM,76360.0,20180809.0,0.000000,4.1,21618.0,0.024390,4.2
GTIM,76360.0,20180510.0,0.000000,3.3,9801.0,-0.004545,3.285
GTIM,76360.0,20180201.0,0.021277,2.4,10751.0,-0.000042,2.3999
GTIM,76360.0,20190808.0,-0.015789,1.87,16613.0,0.010695,1.89
GTIM,76360.0,20200814.0,0.157804,1.35,256373.0,0.017778,1.374
GTIM,76360.0,20210810.0,,,,,
GTIM,76360.0,20220811.0,,,,,
GTIM,76360.0,20220505.0,,,,,
GTIM,76360.0,20220203.0,,,,,
GTIM,76360.0,20211216.0,,,,,
GTIM,76360.0,20210506.0,,,,,
GTIM,76360.0,20210204.0,,,,,
GTIM,76360.0,20201215.0,0.026263,1.9499,181484.0,0.082107,2.11
GTIM,76360.0,20200515.0,0.298656,1.1597,204095.0,0.081142,1.2538
GTIM,76360.0,20200211.0,-0.013158,1.5,27224.0,0.086667,1.63
GTIM,76360.0,20191212.0,0.031250,1.65,117466.0,-0.109091,1.47
GTIM,76360.0,20190509.0,-0.027034,2.253,15654.0,0.038615,2.34
GTIM,76360.0,20190207.0,0.007874,2.56,14420.0,-0.011719,2.53
GTIM,76360.0,20181213.0,0.027027,3.8,13687.0,-0.263158,2.8
GTIM,76360.0,20180809.0,0.000000,4.1,21618.0,0.024390,4.2
GTIM,76360.0,20180510.0,0.000000,3.3,9801.0,-0.004545,3.285
GTIM,76360.0,20180201.0,0.021277,2.4,10751.0,-0.000042,2.3999
GTIM,76360.0,20190808.0,-0.015789,1.87,16613.0,0.010695,1.89
GTIM,76360.0,20200814.0,0.157804,1.35,256373.0,0.017778,1.374
GTLS,91402.0,20200213.0,0.057417,69.43,1114247.0,0.059484,73.56
GTLS,91402.0,20210218.0,,,,,
GTLS,91402.0,20220224.0,,,,,
GTLS,91402.0,20220729.0,,,,,
GTLS,91402.0,20220429.0,,,,,
GTLS,91402.0,20211021.0,,,,,
GTLS,91402.0,20210722.0,,,,,
GTLS,91402.0,20210422.0,,,,,
GTLS,91402.0,20201022.0,0.036247,86.91,1342101.0,0.024163,89.01
GTLS,91402.0,20200723.0,0.171639,65.19,1940666.0,0.018561,66.4
GTLS,91402.0,20200423.0,0.148561,31.93,1438455.0,0.015033,32.41
GTLS,91402.0,20191017.0,0.007822,59.27,1299271.0,-0.019909,58.09
GTLS,91402.0,20190718.0,0.061216,73.85,844954.0,0.038592,76.7
GTLS,91402.0,20190418.0,-0.009883,87.16,1115634.0,-0.031322,84.43
GTLS,91402.0,20190214.0,0.041116,85.84,1296608.0,0.027027,88.16
GTLS,91402.0,20181018.0,0.010961,68.25,996865.0,0.022418,69.78
GTLS,91402.0,20180719.0,0.142059,77.66,1572461.0,-0.010044,76.88
GTLS,91402.0,20180419.0,0.011574,61.18,533526.0,0.012422,61.94
GTLS,91402.0,20180222.0,0.123516,55.85,918928.0,0.051209,58.71
GTS,91069.0,20190509.0,,,,,
GTS,91069.0,20180508.0,-0.040154,0.6502,1886290.0,0.224393,0.7961
GTS,91069.0,20190808.0,,,,,
GTS,91069.0,20201106.0,,,,,
GTS,91069.0,20180802.0,-0.107471,0.1553,12435538.0,0.030264,0.16
GTS,91069.0,20180301.0,-0.027347,0.658,1366173.0,0.066413,0.7017
GTS,91069.0,20200227.0,,,,,
GTS,91069.0,20181108.0,,,,,
GTS,91069.0,20191107.0,,,,,
GTS,91069.0,20210225.0,,,,,
GTS,91069.0,20200507.0,,,,,
GTS,91069.0,20190228.0,,,,,
GTS,91069.0,20200806.0,,,,,
GTS,91069.0,20190509.0,,,,,
GTS,91069.0,20180508.0,-0.040154,0.6502,1886290.0,0.224393,0.7961
GTS,91069.0,20190808.0,,,,,
GTS,91069.0,20201106.0,,,,,
GTS,91069.0,20180802.0,-0.107471,0.1553,12435538.0,0.030264,0.16
GTS,91069.0,20180301.0,-0.027347,0.658,1366173.0,0.066413,0.7017
GTS,91069.0,20200227.0,,,,,
GTS,91069.0,20181108.0,,,,,
GTS,91069.0,20191107.0,,,,,
GTS,91069.0,20210225.0,,,,,
GTS,91069.0,20200507.0,,,,,
GTS,91069.0,20190228.0,,,,,
GTS,91069.0,20200806.0,,,,,
GTS,91069.0,20190509.0,,,,,
GTS,91069.0,20180508.0,-0.040154,0.6502,1886290.0,0.224393,0.7961
GTS,91069.0,20190808.0,,,,,
GTS,91069.0,20201106.0,,,,,
GTS,91069.0,20180802.0,-0.107471,0.1553,12435538.0,0.030264,0.16
GTS,91069.0,20180301.0,-0.027347,0.658,1366173.0,0.066413,0.7017
GTS,91069.0,20200227.0,,,,,
GTS,91069.0,20181108.0,,,,,
GTS,91069.0,20191107.0,,,,,
GTS,91069.0,20210225.0,,,,,
GTS,91069.0,20200507.0,,,,,
GTS,91069.0,20190228.0,,,,,
GTS,91069.0,20200806.0,,,,,
GTX,18065.0,20201102.0,,,,,
GTX,18065.0,20220728.0,,,,,
GTX,18065.0,20220428.0,,,,,
GTX,18065.0,20220214.0,,,,,
GTX,18065.0,20211028.0,,,,,
GTX,18065.0,20210729.0,,,,,
GTX,18065.0,20210216.0,,,,,
GTX,18065.0,20200730.0,-0.132581,6.15,3559079.0,-0.043902,5.88
GTX,18065.0,20200511.0,-0.072727,5.61,1377345.0,-0.096257,5.07
GTX,18065.0,20200227.0,-0.026426,7.0,3576815.0,-0.008571,6.94
GTX,18065.0,20191108.0,-0.049666,9.95,973897.0,0.068342,10.63
GTX,18065.0,20190730.0,-0.079866,13.71,2672795.0,0.033552,14.17
GTX,18065.0,20190507.0,0.031961,19.05,1095115.0,-0.038320,18.32
GTX,18065.0,20190220.0,0.040491,16.96,2040513.0,-0.066038,15.84
GTXI,90031.0,20190510.0,-0.017391,1.13,85547.0,-0.053097,1.07
GTXI,90031.0,20190318.0,0.015385,1.32,278979.0,-0.015152,1.3
GTXI,90031.0,20181022.0,-0.027933,1.74,1081332.0,-0.011494,1.72
GTXI,90031.0,20180814.0,0.016873,18.08,120961.0,0.007743,18.22
GTXI,90031.0,20180515.0,-0.044750,16.65,184904.0,0.106907,18.43
GTXI,90031.0,20180312.0,-0.009302,21.3,76010.0,-0.049296,20.25
GTXI,90031.0,20190510.0,-0.017391,1.13,85547.0,-0.053097,1.07
GTXI,90031.0,20190318.0,0.015385,1.32,278979.0,-0.015152,1.3
GTXI,90031.0,20181022.0,-0.027933,1.74,1081332.0,-0.011494,1.72
GTXI,90031.0,20180814.0,0.016873,18.08,120961.0,0.007743,18.22
GTXI,90031.0,20180515.0,-0.044750,16.65,184904.0,0.106907,18.43
GTXI,90031.0,20180312.0,-0.009302,21.3,76010.0,-0.049296,20.25
GTXI,90031.0,20190510.0,-0.017391,1.13,85547.0,-0.053097,1.07
GTXI,90031.0,20190318.0,0.015385,1.32,278979.0,-0.015152,1.3
GTXI,90031.0,20181022.0,-0.027933,1.74,1081332.0,-0.011494,1.72
GTXI,90031.0,20180814.0,0.016873,18.08,120961.0,0.007743,18.22
GTXI,90031.0,20180515.0,-0.044750,16.65,184904.0,0.106907,18.43
GTXI,90031.0,20180312.0,-0.009302,21.3,76010.0,-0.049296,20.25
GTY,62367.0,20220223.0,,,,,
GTY,62367.0,20200226.0,0.011132,31.79,116683.0,-0.083045,29.15
GTY,62367.0,20210223.0,,,,,
GTY,62367.0,20190226.0,-0.002963,33.65,162360.0,-0.029421,32.66
GTY,62367.0,20220727.0,,,,,
GTY,62367.0,20220427.0,,,,,
GTY,62367.0,20211027.0,,,,,
GTY,62367.0,20210728.0,,,,,
GTY,62367.0,20210428.0,,,,,
GTY,62367.0,20201021.0,0.018175,25.77,117751.0,0.060924,27.34
GTY,62367.0,20200722.0,0.013468,30.1,126326.0,-0.008306,29.85
GTY,62367.0,20200506.0,0.021974,25.58,281609.0,0.025801,26.24
GTY,62367.0,20191023.0,0.002730,33.06,52434.0,-0.012704,32.64
GTY,62367.0,20190724.0,0.009293,30.41,185927.0,-0.023676,29.69
GTY,62367.0,20190430.0,0.004336,32.43,107417.0,0.004317,32.57
GTY,62367.0,20181024.0,0.000000,27.0,85440.0,0.015926,27.43
GTY,62367.0,20180725.0,0.005994,28.53,183924.0,0.011917,28.87
GTY,62367.0,20180508.0,-0.005825,25.6,107104.0,-0.007031,25.42
GTY,62367.0,20180228.0,-0.005059,23.6,138676.0,0.053814,24.87
GTY,62367.0,20220223.0,,,,,
GTY,62367.0,20200226.0,0.011132,31.79,116683.0,-0.083045,29.15
GTY,62367.0,20210223.0,,,,,
GTY,62367.0,20190226.0,-0.002963,33.65,162360.0,-0.029421,32.66
GTY,62367.0,20220727.0,,,,,
GTY,62367.0,20220427.0,,,,,
GTY,62367.0,20211027.0,,,,,
GTY,62367.0,20210728.0,,,,,
GTY,62367.0,20210428.0,,,,,
GTY,62367.0,20201021.0,0.018175,25.77,117751.0,0.060924,27.34
GTY,62367.0,20200722.0,0.013468,30.1,126326.0,-0.008306,29.85
GTY,62367.0,20200506.0,0.021974,25.58,281609.0,0.025801,26.24
GTY,62367.0,20191023.0,0.002730,33.06,52434.0,-0.012704,32.64
GTY,62367.0,20190724.0,0.009293,30.41,185927.0,-0.023676,29.69
GTY,62367.0,20190430.0,0.004336,32.43,107417.0,0.004317,32.57
GTY,62367.0,20181024.0,0.000000,27.0,85440.0,0.015926,27.43
GTY,62367.0,20180725.0,0.005994,28.53,183924.0,0.011917,28.87
GTY,62367.0,20180508.0,-0.005825,25.6,107104.0,-0.007031,25.42
GTY,62367.0,20180228.0,-0.005059,23.6,138676.0,0.053814,24.87
GWB,14969.0,20220127.0,,,,,
GWB,14969.0,20190124.0,0.032990,35.07,651266.0,0.005703,35.27
GWB,14969.0,20200128.0,-0.055711,30.34,897819.0,-0.016150,29.85
GWB,14969.0,20210127.0,,,,,
GWB,14969.0,20211026.0,,,,,
GWB,14969.0,20210729.0,,,,,
GWB,14969.0,20210429.0,,,,,
GWB,14969.0,20201028.0,-0.107994,12.72,561416.0,0.018082,12.95
GWB,14969.0,20200729.0,-0.081825,12.68,1098805.0,0.002366,12.71
GWB,14969.0,20200430.0,-0.060000,18.8,1190322.0,-0.087234,17.16
GWB,14969.0,20191024.0,0.011264,35.91,313498.0,0.005848,36.12
GWB,14969.0,20190725.0,-0.008889,33.45,365310.0,0.014350,33.93
GWB,14969.0,20190425.0,-0.011471,33.61,235336.0,0.025885,34.48
GWB,14969.0,20181025.0,-0.029126,34.0,1848554.0,0.000000,34.0
GWB,14969.0,20180726.0,0.052503,43.1,812247.0,-0.018561,42.3
GWB,14969.0,20180426.0,0.024981,41.44,482112.0,-0.007239,41.14
GWB,14969.0,20180125.0,0.015426,44.76,485275.0,-0.032172,43.32
GWRE,13181.0,20220906.0,,,,,
GWRE,13181.0,20190905.0,0.012845,95.41,999180.0,0.146735,109.41
GWRE,13181.0,20210902.0,,,,,
GWRE,13181.0,20200902.0,0.007318,118.38,1055275.0,-0.006251,117.64
GWRE,13181.0,20220607.0,,,,,
GWRE,13181.0,20220308.0,,,,,
GWRE,13181.0,20211202.0,,,,,
GWRE,13181.0,20210602.0,,,,,
GWRE,13181.0,20210304.0,,,,,
GWRE,13181.0,20201208.0,0.007651,126.43,1156903.0,-0.043581,120.92
GWRE,13181.0,20200603.0,0.031748,110.17,1198734.0,-0.042026,105.54
GWRE,13181.0,20200304.0,0.061132,112.48,1374240.0,-0.168208,93.56
GWRE,13181.0,20191205.0,0.005985,119.33,1657270.0,-0.071734,110.77
GWRE,13181.0,20190604.0,0.012697,98.1,1571702.0,-0.030071,95.15
GWRE,13181.0,20190306.0,-0.015934,86.46,1241157.0,0.043488,90.22
GWRE,13181.0,20181204.0,-0.032147,89.72,1147196.0,-0.055283,84.76
GWRE,13181.0,20180905.0,-0.042761,96.93,1429433.0,0.020427,98.91
GWRE,13181.0,20180605.0,-0.011992,93.92,1081931.0,-0.010860,92.9
GWRE,13181.0,20180306.0,0.003414,85.23,1066281.0,0.069694,91.17
GWW,52695.0,20190124.0,-0.036815,286.22,1596420.0,0.019600,291.82999
GWW,52695.0,20200130.0,-0.045620,312.54999,800360.0,-0.031611,302.67001
GWW,52695.0,20210203.0,,,,,
GWW,52695.0,20220203.0,,,,,
GWW,52695.0,20220729.0,,,,,
GWW,52695.0,20220428.0,,,,,
GWW,52695.0,20211029.0,,,,,
GWW,52695.0,20210730.0,,,,,
GWW,52695.0,20210430.0,,,,,
GWW,52695.0,20201022.0,-0.030581,362.01999,597160.0,-0.002735,361.03
GWW,52695.0,20200723.0,-0.000856,338.66,519003.0,0.008061,341.39001
GWW,52695.0,20200423.0,-0.064100,258.42999,858688.0,0.043261,269.60999
GWW,52695.0,20191023.0,-0.021117,312.44,1019799.0,0.008866,315.20999
GWW,52695.0,20190724.0,0.090717,304.07001,1675801.0,-0.012958,300.13
GWW,52695.0,20190422.0,-0.055065,291.20999,881896.0,0.006799,293.19
GWW,52695.0,20181016.0,-0.119493,280.01001,4225209.0,-0.002393,279.34
GWW,52695.0,20180718.0,0.111588,338.98999,3338081.0,0.007257,341.45001
GWW,52695.0,20180419.0,0.053356,299.88,3255146.0,-0.038282,288.39999
GWW,52695.0,20180124.0,0.185313,271.97,4080742.0,0.053204,286.44
HABT,15068.0,20181030.0,0.010753,14.1,887968.0,-0.099291,12.7
HABT,15068.0,20191030.0,-0.009847,9.05,619369.0,0.161326,10.51
HABT,15068.0,20200312.0,-0.002865,13.92,1397733.0,0.002874,13.96
HABT,15068.0,20190731.0,0.031992,10.0,875001.0,-0.029000,9.71
HABT,15068.0,20190501.0,0.021576,10.89,585821.0,0.070707,11.66
HABT,15068.0,20190228.0,0.041590,11.27,428059.0,0.175688,13.25
HABT,15068.0,20180801.0,-0.019685,12.45,574750.0,0.216867,15.15
HABT,15068.0,20180502.0,0.000000,10.25,642632.0,-0.160976,8.6
HABT,15068.0,20180228.0,-0.028090,8.65,565396.0,0.063584,9.2
HAE,76837.0,20220510.0,,,,,
HAE,76837.0,20190507.0,0.044002,97.99,1137547.0,-0.015206,96.5
HAE,76837.0,20200505.0,-0.033436,106.38,593823.0,-0.056496,100.37
HAE,76837.0,20220810.0,,,,,
HAE,76837.0,20220208.0,,,,,
HAE,76837.0,20211109.0,,,,,
HAE,76837.0,20210811.0,,,,,
HAE,76837.0,20210202.0,,,,,
HAE,76837.0,20201104.0,-0.067515,95.3,748531.0,0.032529,98.4
HAE,76837.0,20200804.0,-0.124083,76.38,1549031.0,-0.003535,76.11
HAE,76837.0,20200204.0,0.093635,121.82,1765397.0,-0.019865,119.4
HAE,76837.0,20191101.0,0.072310,129.46001,723984.0,-0.064730,121.08
HAE,76837.0,20190806.0,0.120178,131.24001,814646.0,-0.013334,129.49001
HAE,76837.0,20190205.0,-0.129258,84.61,2480631.0,0.008746,85.35
HAE,76837.0,20181106.0,0.031863,108.81,668221.0,0.057715,115.09
HAE,76837.0,20180807.0,0.086500,105.51,1692890.0,-0.035447,101.77
HAE,76837.0,20180508.0,0.057926,82.55,999054.0,0.000121,82.56
HAE,76837.0,20180206.0,0.093544,66.4,1007990.0,0.050151,69.73
HAE,76837.0,20210513.0,,,,,
HAFC,88865.0,20200430.0,-0.045850,12.07,345762.0,-0.143331,10.34
HAFC,88865.0,20210427.0,,,,,
HAFC,88865.0,20220726.0,,,,,
HAFC,88865.0,20220125.0,,,,,
HAFC,88865.0,20211026.0,,,,,
HAFC,88865.0,20210727.0,,,,,
HAFC,88865.0,20210126.0,,,,,
HAFC,88865.0,20201027.0,-0.047619,8.6,137678.0,0.041860,8.96
HAFC,88865.0,20200728.0,-0.012412,9.15,165145.0,0.041530,9.53
HAFC,88865.0,20200128.0,0.021230,18.76,81226.0,-0.094350,16.99
HAFC,88865.0,20191022.0,0.015500,19.0,167379.0,-0.034737,18.34
HAFC,88865.0,20191004.0,0.010538,18.22,70988.0,-0.009330,18.05
HAFC,88865.0,20190423.0,0.042534,22.55,248369.0,0.018182,22.96
HAFC,88865.0,20190115.0,0.002899,20.76,186820.0,-0.029865,20.14
HAFC,88865.0,20181023.0,0.011236,21.6,208131.0,-0.150463,18.35
HAFC,88865.0,20180724.0,-0.012681,27.25,218210.0,-0.093578,24.7
HAFC,88865.0,20180424.0,0.012882,31.45,217919.0,-0.093800,28.5
HAFC,88865.0,20180123.0,-0.003106,32.1,110760.0,-0.010903,31.75
HAFC,88865.0,20220426.0,,,,,
HAFC,88865.0,20200430.0,-0.045850,12.07,345762.0,-0.143331,10.34
HAFC,88865.0,20210427.0,,,,,
HAFC,88865.0,20220726.0,,,,,
HAFC,88865.0,20220125.0,,,,,
HAFC,88865.0,20211026.0,,,,,
HAFC,88865.0,20210727.0,,,,,
HAFC,88865.0,20210126.0,,,,,
HAFC,88865.0,20201027.0,-0.047619,8.6,137678.0,0.041860,8.96
HAFC,88865.0,20200728.0,-0.012412,9.15,165145.0,0.041530,9.53
HAFC,88865.0,20200128.0,0.021230,18.76,81226.0,-0.094350,16.99
HAFC,88865.0,20191022.0,0.015500,19.0,167379.0,-0.034737,18.34
HAFC,88865.0,20191004.0,0.010538,18.22,70988.0,-0.009330,18.05
HAFC,88865.0,20190423.0,0.042534,22.55,248369.0,0.018182,22.96
HAFC,88865.0,20190115.0,0.002899,20.76,186820.0,-0.029865,20.14
HAFC,88865.0,20181023.0,0.011236,21.6,208131.0,-0.150463,18.35
HAFC,88865.0,20180724.0,-0.012681,27.25,218210.0,-0.093578,24.7
HAFC,88865.0,20180424.0,0.012882,31.45,217919.0,-0.093800,28.5
HAFC,88865.0,20180123.0,-0.003106,32.1,110760.0,-0.010903,31.75
HAFC,88865.0,20220426.0,,,,,
HAL,23819.0,20220124.0,,,,,
HAL,23819.0,20220719.0,,,,,
HAL,23819.0,20220419.0,,,,,
HAL,23819.0,20211019.0,,,,,
HAL,23819.0,20210720.0,,,,,
HAL,23819.0,20210421.0,,,,,
HAL,23819.0,20210119.0,,,,,
HAL,23819.0,20201019.0,-0.006531,12.17,20524104.0,0.046836,12.74
HAL,23819.0,20200720.0,0.025229,13.41,28342505.0,0.067860,14.32
HAL,23819.0,20200420.0,0.006596,7.63,41649542.0,-0.022280,7.46
HAL,23819.0,20191021.0,0.064026,19.61,28137350.0,0.014788,19.9
HAL,23819.0,20190722.0,0.091494,23.74,28286286.0,0.004212,23.84
HAL,23819.0,20190422.0,-0.001285,31.09,22164595.0,0.001930,31.15
HAL,23819.0,20190122.0,-0.030698,31.26,16986865.0,-0.006718,31.05
HAL,23819.0,20181022.0,-0.030368,36.4,15887619.0,-0.021978,35.6
